object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,latitude,longitude
0048E00292000000,,,Not specified,An idea for a lot,,,Gina McGovern is interested in selling this lot to be used as a garden or for any other greening purpose. ,GTECH,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-1-2032--lowrie-st-pittsburgh-sa00rcv.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2032  LOWRIE ST PITTSBURGH,Pittsburgh,40.46862005,-79.97944273
555cf30dda80cd0300d6eb12,Spring Garden Avenue & Vinial Street flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,1996,Steel City Boxing Club,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-near-1058-vinial-st-5z00qpo.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 1058 Vinial St,Pittsburgh,40.45832771,-79.99465495
555cf3acb80e0c0300d9263c,Homer Street & Walz Street,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,2000,Steel City Boxing Club,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-custom-location-jt00fho.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Custom location,Pittsburgh,40.4650152,-79.99120697
555cf498da80cd0300d6eb14,2801 N. Charles Street - The Pittsburgh Project flower gardens,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,2000,The Pittsburgh Project,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-near-linwood-ave-t330q7w.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-near-linwood-ave-sy10qov.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-near-linwood-ave-t120qip.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Linwood Ave,Pittsburgh,40.47006557,-80.0138931
555cf58bda80cd0300d6eb16,Perrysville Avenue and Federal Street Extension flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,2000,Reformed Presbyterian Home,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-near-2336-perrysville-ave-7x40qer.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-20-near-2336-perrysville-ave-7y50q2x.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 2336 Perrysville Ave,Pittsburgh,40.46690275,-80.01015879
555e09982357f00300342358,Ivory Avenue & Evergreen Road flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,2000,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-custom-location-z010dyc.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-custom-location-yy00d4j.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Custom location,Pittsburgh,40.49597871,-80.00806734
555e0a682357f0030034235c,Route 65 & Brighton Heights Boulevard flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,1988,Brighton Heights Citizens Federation,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-arterial-7w30dwg.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-arterial-7w20du3.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Arterial,Pittsburgh,40.47886557,-80.04269198
555e0bd5974f4b0300f20b01,McIntyre Road & McKnight Road flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,1996,"McIntyre Garden Club, Ross Township, North Hills 7th Grade Earth Team, Eisler Landscapes",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-mcintyre-rd-qv00jq0.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-mcintyre-rd-qw10jo8.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-mcintyre-rd-qx20jtn.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near McIntyre Rd,Ross,40.55015342,-80.01891151
555e110e2357f0030034235e,11th Street & East Carson Street community garden,WPC community garden planted by volunteers and tended to by neighbors,Not specified,A project that is in progress ,,"South Side Community Council, Lamar Advertising",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-61-s-11th-st-er40dbn.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 61 S 11th St,Pittsburgh,40.42891082,-79.98737141
555e1e132357f0030034236e,Esser Plaza flower gardens - 11th Street & E. Carson Street,WPC community flower garden planted by volunteers and tended to by neighbors,Park Parklet,A project that has been implemented ,1999,"City of Pittsburgh, Cindy Esser's Floral Shop",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-63-s-12th-st-o850de3.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 63 S 12th St,Pittsburgh,40.42859026,-79.98621002
555e1ec7974f4b0300f20b19,30th Street & Brereton Street flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,1992,"City of Pittsburgh, Polish Hill Civic Association",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-brereton-st-g230jcn.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Brereton St,Pittsburgh,40.45642155,-79.97019857
555e1fbf974f4b0300f20b1f,1810 Mount Royal Boulevard - Shaler Intermediate School flower garden,WPC community flower garden planted by students and volunteers,Flower Garden,A project that has been implemented ,2000,Shaler Intermediate faculty and students,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-1808-mt-royal-blvd-nf50jmx.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-1808-mt-royal-blvd-nf40j2u.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 1808 Mt Royal Blvd,Shaler,40.52704415,-79.96359766
0174K00130000000,Junior Green Corps Urban Garden,,Not specified,A project that is in progress ,,,,"Operation Better Block, Inc.",mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.45676475,-79.89238488
0174K00130000000,Operation Better Block Junior Green Corp Garden ,"This is an educational resource and training area for Operation Better Block's Junior Green Corp. Workshops are held through out the spring, summer and fall around food, planting, production and harvesting. ",Food Garden,A project that has been implemented ,2015,"Operation Better Block, FedEx Ground",,James,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-1mh0je2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-1lg0j97.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-1mi0j0i.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Pittsburgh,40.45676475,-79.89238488
0083L00005000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food Garden,A project that has been implemented ,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-531-n-beatty-st-pittsburgh-gr202w2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-531-n-beatty-st-pittsburgh-gm002t8.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-531-n-beatty-st-pittsburgh-gq102zi.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531 N BEATTY ST PITTSBURGH,Pittsburgh,40.46729915,-79.92388309
0083L00006000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food Garden,A project that has been implemented ,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-529-n-beatty-st-pittsburgh-pa4024r.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-529-n-beatty-st-pittsburgh-pa302uv.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-529-n-beatty-st-pittsburgh-pa502hu.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,529 N BEATTY ST PITTSBURGH,Pittsburgh,40.46725727,-79.92390777
0083L00008000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food Garden,A project that has been implemented ,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-525-n-beatty-st-pittsburgh-wq802bt.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-525-n-beatty-st-pittsburgh-wq7021r.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-525-n-beatty-st-pittsburgh-wq6024i.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,525 N BEATTY ST PITTSBURGH,Pittsburgh,40.46716091,-79.92396699
0083G00037000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food Garden,A project that has been implemented ,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-533-n-beatty-st-pittsburgh-xob022f.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-533-n-beatty-st-pittsburgh-xoa0269.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-533-n-beatty-st-pittsburgh-xn902cb.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533 N BEATTY ST PITTSBURGH,Pittsburgh,40.46734559,-79.92385677
0083L00007000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food Garden,A project that has been implemented ,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-527-n-beatty-st-pittsburgh-0w00xw5.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-527-n-beatty-st-pittsburgh-0x10xxz.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-527-n-beatty-st-pittsburgh-0x20xe7.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,527 N BEATTY ST PITTSBURGH,Pittsburgh,40.46721296,-79.92393549
0050K00312000000,Metal Petals,,Green Screen Infill,A project that has been implemented ,2009,Designed and built by volunteers from the ecoDesigners Guild and Summit Academy.,,LJ ,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4903  PENN AVE PITTSBURGH,Pittsburgh,40.46549767,-79.94498949
0050K00312000000,Metal Petals,,Green Screen Infill,A project that has been implemented ,2009,Designed and built by volunteers from the ecoDesigners Guild and Summit Academy.,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-4903--penn-ave-pittsburgh-522g0kuh.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-4903--penn-ave-pittsburgh-512e0khv.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-4903--penn-ave-pittsburgh-522f0kcr.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4903  PENN AVE PITTSBURGH,Pittsburgh,40.46549767,-79.94498949
0050K00347000000,Eco Equation ,,Green Screen Infill,A project that has been implemented ,2011,"Co-designed between ecoDesigners Guild and Dave Edwards, built by Dave Edwards. ",,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5111--penn-ave-pittsburgh-gz40t3m.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5111--penn-ave-pittsburgh-gy30tfo.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5111--penn-ave-pittsburgh-gz50tjy.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5111  PENN AVE PITTSBURGH,Pittsburgh,40.46513504,-79.94238716
0050K00343000000,Flux Bench,,Green Screen Infill,A project that has been implemented ,2012,Designed and built by volunteers from the ecoDesigners Guild.,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-ve2b0ks6.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-ve2c0kp0.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-ve2d0k0d.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Pittsburgh,40.4651682,-79.9426421
0050S00266000000,"Here Today, There Tomorrow",,Green Screen Infill,A project that has been implemented ,2011,"Designed by Raedun Knusten, built by ecoDesigners Guild. ",,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5414--penn-ave-pittsburgh-5e2n0kxq.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5414--penn-ave-pittsburgh-5e2l0kf7.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5414--penn-ave-pittsburgh-5e2m0kq2.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5414  PENN AVE PITTSBURGH,Pittsburgh,40.46451739,-79.93571561
